,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
6425,22.1,1,40807.0,1,4.21,88.7,1.0,21.2,0,0,4.8,2.54,2.39,2.39,0,4,1,-2.7755575615628914e-17
6426,19.2,0,73601.0,1,4.22,68.2,0.0,36.2,0,1,7.7,1.25,1.42,1.47,3,1,2,-2.7755575615628914e-17
6427,24.3,1,32486.0,1,3.64,71.1,2.0,38.8,1,1,5.3,3.18,3.37,3.35,3,2,0,-2.7755575615628914e-17
6428,24.0,0,31799.572731036107,1,4.013364920063962,73.8,3.0,38.7,0,0,6.11124815446099,3.02,3.06,3.04,2,1,0,-2.7755575615628914e-17
6429,20.0,0,25000.0,1,6.01,69.3,1.0,41.2,1,0,6.6,2.2,2.65,2.69,3,4,0,-2.7755575615628914e-17
6430,19.6,1,25000.0,1,4.85,70.6,2.0,23.2,1,0,4.2,1.33,1.49,1.48,1,1,0,-2.7755575615628914e-17
6431,17.0,0,37273.0,1,5.43,81.6,3.0,26.8,1,1,6.3,3.22,3.12,3.15,3,2,2,-2.7755575615628914e-17
6432,17.7,0,71011.0,1,2.87,68.5,6.0,33.0,1,1,6.6,1.54,1.4,1.39,2,1,1,-2.7755575615628914e-17
6433,18.1,1,25000.0,1,3.44,80.0,2.0,24.9,0,0,2.1,3.56,3.6400000000000006,3.6399999999999997,0,2,1,-2.7755575615628914e-17
6434,21.3,0,25000.0,0,4.11,82.1,2.0,16.1,1,0,8.0,0.0,0.1200000000000001,0.1200000000000001,3,2,1,1.0
6435,20.3,1,45184.0,1,4.66,88.0,1.0,24.0,0,1,4.0,2.99,3.08,3.15,2,2,1,-2.7755575615628914e-17
6436,18.0,1,25000.0,1,4.45,89.4,1.0,49.6,0,0,6.0,4.0,3.88,3.9,1,3,3,-2.7755575615628914e-17
6437,20.4,1,35056.0,1,6.34,71.0,1.0,21.1,1,1,8.3,0.25,0.25,0.25,0,0,2,1.0
6438,22.1,1,30488.0,1,3.13,71.4,2.0,20.5,0,0,6.7,1.16,0.8399999999999999,0.8300000000000001,1,4,0,1.0
6439,22.2,1,25000.0,1,4.61,71.0,3.0,23.4,0,0,7.4,0.28000000000000025,0.16000000000000014,0.16000000000000014,0,4,1,1.0
6440,17.0,0,29457.0,1,4.66,88.3,0.0,36.7,0,0,7.5,2.55,2.74,2.76,1,0,1,-2.7755575615628914e-17
6441,20.7,0,85639.0,1,3.48,84.8,1.0,34.2,1,0,4.6,3.34,3.18,3.14,3,2,0,-2.7755575615628914e-17
6442,18.0,1,49791.691944370046,1,4.02847257509216,79.2,3.0,38.5,0,1,5.199087057234738,2.53,2.49,2.52,3,2,1,-2.7755575615628914e-17
6443,23.0,1,57268.0,1,3.14,72.5,3.0,60.4,1,0,6.2,0.51,0.6000000000000001,0.5899999999999999,1,3,0,1.0
6444,22.7,0,25000.0,1,4.38,83.2,1.0,39.9,0,1,6.8,4.0,4.0,4.0,2,3,0,-2.7755575615628914e-17
6445,19.0,1,57386.0,1,2.29,93.0,4.0,40.8,1,0,7.5,2.51,2.25,2.24,2,3,0,-2.7755575615628914e-17
6446,19.3,1,43626.0,1,6.2,92.4,3.0,64.3,1,0,6.9,4.0,4.0,4.0,0,4,0,-2.7755575615628914e-17
6447,20.0,1,25000.0,1,3.68,70.2,1.0,35.9,1,0,4.6,1.39,1.29,1.35,2,1,0,-2.7755575615628914e-17
6448,17.0,1,41105.0,1,3.07,90.6,2.0,25.3,1,0,7.1,1.36,1.64,1.61,2,4,0,-2.7755575615628914e-17
6449,21.7,1,25000.0,1,1.7400000000000002,70.1,5.0,26.4,1,1,1.7000000000000002,2.0,2.41,2.49,1,2,1,-2.7755575615628914e-17
6450,20.4,0,25000.0,1,3.54,78.8,3.0,42.7,0,1,7.8,1.34,0.9400000000000002,0.99,1,4,3,1.0
6451,23.1,0,32140.0,1,3.69,77.8,2.0,15.0,0,1,3.9,3.29,3.36,3.29,3,2,0,-2.7755575615628914e-17
6452,18.6,1,41086.0,1,4.4,84.1,3.0,6.600000000000001,0,1,3.9,1.21,1.32,1.3,3,1,0,-2.7755575615628914e-17
6453,19.6,1,32564.0,1,3.73,74.0,1.0,20.1,1,1,10.0,1.4,1.65,1.61,2,1,1,1.0
6454,17.7,1,27848.0,1,7.77,82.8,1.0,39.8,1,0,5.6,1.33,1.23,1.29,2,2,1,1.0
6455,18.8,0,25000.0,1,2.3500000000000005,73.4,3.0,37.1,0,1,5.0,2.61,2.41,2.4,3,2,1,1.0
6456,18.4,0,130608.0,1,4.8,83.4,1.0,28.1,1,1,3.4,4.0,3.7199999999999998,3.78,3,3,1,-2.7755575615628914e-17
6457,23.2,0,25000.0,1,4.53,71.5,3.0,42.8,0,0,6.3,2.87,2.91,2.95,2,1,0,-2.7755575615628914e-17
6458,19.5,0,50199.0,1,2.25,78.8,1.0,37.3,0,0,6.9,2.53,2.89,2.92,3,4,1,-2.7755575615628914e-17
6459,21.3,1,30009.0,1,3.58,82.0,2.0,34.1,1,0,4.9,2.44,2.19,2.19,3,0,0,-2.7755575615628914e-17
6460,20.2,0,25000.0,1,7.049999999999999,80.0,2.0,29.8,0,1,1.6,2.61,2.41,2.41,3,4,1,-2.7755575615628914e-17
6461,18.2,1,28882.0,1,3.32,88.8,2.0,40.8,0,0,8.4,0.97,0.9400000000000002,0.99,3,0,0,1.0
6462,20.6,1,25000.0,1,6.63,63.9,2.0,39.1,0,0,5.0,2.67,3.1,3.24,1,2,2,-2.7755575615628914e-17
6463,22.3,0,25000.0,1,3.86,83.4,2.0,26.7,0,0,4.9,0.99,1.21,1.19,2,0,1,-2.7755575615628914e-17
6464,18.3,1,28907.0,1,4.04,75.4,3.0,39.8,0,0,5.4,1.28,1.36,1.37,2,3,2,-2.7755575615628914e-17
6465,22.8,0,25000.0,1,3.51,86.7,3.0,22.2,0,1,4.1,1.1,0.8900000000000001,0.8900000000000001,0,4,2,-2.7755575615628914e-17
6466,19.1,1,40289.0,1,2.71,82.2,1.0,32.8,0,0,7.8,1.56,1.91,1.91,0,1,2,-2.7755575615628914e-17
6467,19.9,0,25000.0,1,2.42,90.7,1.0,34.8,0,0,6.8,2.3,2.15,2.13,1,0,2,-2.7755575615628914e-17
6468,22.2,1,25000.0,1,3.21,80.1,1.0,26.0,0,0,6.4,2.68,3.05,3.02,2,0,2,-2.7755575615628914e-17
6469,19.5,1,25000.0,1,4.98,91.9,0.0,31.6,1,1,9.7,1.39,1.89,1.89,0,2,1,1.0
6470,21.1,0,109707.0,0,4.7,83.3,3.0,37.3,1,0,4.2,3.26,2.82,2.87,1,3,2,-2.7755575615628914e-17
6471,20.3,0,25000.0,1,3.52,71.7,3.0,17.0,0,0,7.8,2.92,2.83,2.77,1,0,0,1.0
6472,21.3,0,39040.88945816002,1,4.953992178154127,75.5,3.0,32.2,1,0,4.802619291989005,3.04,3.03,3.03,1,2,0,-2.7755575615628914e-17
6473,17.0,0,25000.0,1,2.9,77.3,2.0,56.599999999999994,0,0,6.7,0.0,0.0,0.0,3,0,1,1.0
6474,17.0,0,25000.0,1,4.6,82.9,2.0,20.1,1,0,9.6,0.0,0.0,0.0,0,0,2,1.0
6475,22.4,0,42717.0,1,2.3,89.2,5.0,42.4,1,0,3.6,2.11,1.91,1.92,2,0,2,-2.7755575615628914e-17
6476,23.3,1,41477.0,1,4.39,86.9,2.0,28.9,1,0,8.5,1.5,1.64,1.55,1,0,0,1.0
6477,19.0,1,25000.0,1,4.67,87.3,2.0,44.2,1,0,3.0,3.85,3.92,3.98,2,4,1,-2.7755575615628914e-17
6478,20.5,1,25000.0,1,3.74,76.0,1.0,21.3,0,0,9.2,0.8,0.54,0.56,1,0,0,1.0
6479,21.6,0,43187.0,1,4.06,89.1,1.0,30.1,0,0,4.7,3.27,2.6,2.6,2,4,0,-2.7755575615628914e-17
6480,22.5,1,41416.0,1,3.38,82.8,3.0,56.5,0,1,4.2,2.95,3.0,2.92,3,3,0,-2.7755575615628914e-17
6481,17.0,0,25060.0,1,5.21,88.4,2.0,27.9,0,1,4.5,3.99,4.0,3.99,3,0,1,-2.7755575615628914e-17
6482,19.1,0,38761.0,1,5.14,70.2,3.0,37.6,0,0,5.6,3.55,3.81,3.84,2,0,0,-2.7755575615628914e-17
6483,20.3,0,25000.0,1,4.57,85.6,3.0,37.1,0,0,5.2,2.85,3.04,2.99,3,4,0,-2.7755575615628914e-17
6484,22.5,1,25000.0,1,4.91,77.1,1.0,5.699999999999999,0,1,5.4,1.43,1.74,1.74,0,2,0,-2.7755575615628914e-17
6485,26.5,1,29803.0,1,4.72,71.9,5.0,35.4,1,0,6.1,1.86,1.73,1.8,1,2,2,1.0
6486,20.5,0,40596.0,1,3.47,87.2,4.0,15.099999999999998,0,0,5.9,2.77,3.02,3.02,0,1,1,-2.7755575615628914e-17
6487,17.9,1,35795.0,1,4.46,78.6,1.0,37.6,0,0,5.5,3.82,4.0,3.89,3,0,1,-2.7755575615628914e-17
6488,21.9,1,40356.0,1,4.98,86.2,2.0,31.4,0,1,4.7,2.91,3.49,3.42,1,1,0,-2.7755575615628914e-17
6489,23.9,1,25000.0,1,3.73,74.2,4.0,16.6,0,1,6.3,1.05,1.08,1.09,2,1,2,-2.7755575615628914e-17
6490,21.2,1,76813.0,1,4.74,98.3,3.0,15.7,1,0,6.2,4.0,4.0,4.0,2,2,0,-2.7755575615628914e-17
6491,19.0,1,25000.0,0,2.2799999999999994,81.0,2.0,29.1,0,0,6.1,2.36,2.56,2.59,3,2,0,-2.7755575615628914e-17
6492,23.1,0,27685.0,1,2.46,78.2,3.0,59.8,1,0,5.5,2.22,2.5,2.5,0,4,0,1.0
6493,22.5,1,25000.0,1,4.11,89.9,0.0,49.5,1,0,4.3,4.0,4.0,4.0,0,4,2,-2.7755575615628914e-17
6494,18.7,0,26468.0,1,3.59,81.3,1.0,34.3,0,0,5.6,2.2,2.15,2.16,3,0,0,-2.7755575615628914e-17
6495,21.8,1,40919.0,0,5.43,100.0,4.0,36.2,1,1,5.0,3.1,2.84,2.81,3,4,0,-2.7755575615628914e-17
6496,23.2,0,46981.0,1,3.76,91.3,4.0,37.2,0,0,1.7999999999999998,3.45,3.31,3.28,3,0,1,-2.7755575615628914e-17
6497,23.6,0,75899.0,1,5.49,78.2,2.0,23.6,0,0,7.3,1.58,1.93,1.92,3,4,2,-2.7755575615628914e-17
6498,20.9,1,40625.0,1,3.97,82.6,1.0,21.7,0,1,6.0,3.08,3.39,3.39,0,0,2,-2.7755575615628914e-17
6499,20.2,1,35107.0,1,4.46,82.5,3.0,40.2,0,1,5.5,1.87,1.48,1.45,2,3,0,-2.7755575615628914e-17
6500,23.7,1,25000.0,0,3.45,73.6,2.0,22.8,0,0,6.4,2.59,2.43,2.45,3,1,0,-2.7755575615628914e-17
6501,18.3,0,39614.58612353306,1,4.30900146093083,92.3,2.0,47.3,0,1,6.583964588025028,1.08,1.26,1.3,3,4,1,-2.7755575615628914e-17
6502,22.0,0,53218.0,1,3.05,78.6,0.0,13.8,0,0,7.9,2.07,1.88,1.95,1,3,3,-2.7755575615628914e-17
6503,18.0,0,52609.0,1,2.62,80.0,0.0,19.2,0,1,7.7,0.1499999999999999,0.2200000000000002,0.20000000000000018,3,3,0,-2.7755575615628914e-17
6504,23.3,1,25000.0,1,5.21,83.7,4.0,47.0,0,0,3.4,3.75,3.78,3.74,1,3,0,-2.7755575615628914e-17
6505,20.4,1,45883.0,1,5.4,74.7,2.0,26.6,1,0,4.4,2.07,2.05,2.02,2,3,1,-2.7755575615628914e-17
6506,23.8,1,43925.0,0,5.21,83.7,0.0,28.5,1,0,6.7,2.11,2.03,1.98,2,2,0,-2.7755575615628914e-17
6507,22.1,1,25000.0,1,5.44,78.0,3.0,37.7,0,0,5.9,2.59,3.08,3.18,2,1,0,-2.7755575615628914e-17
6508,18.3,0,41121.0,0,4.28,78.2,1.0,43.9,0,0,5.5,1.13,0.9599999999999997,0.96,1,0,1,-2.7755575615628914e-17
6509,24.1,1,25000.0,1,3.43,80.7,2.0,37.3,0,0,6.3,2.83,2.61,2.62,2,0,2,-2.7755575615628914e-17
6510,24.4,0,25000.0,1,3.09,76.1,1.0,33.4,0,0,2.1,2.55,2.26,2.28,3,2,1,-2.7755575615628914e-17
6511,22.9,0,27009.0,1,1.7199999999999998,69.5,0.0,39.6,1,0,3.8,0.1200000000000001,0.06999999999999984,0.009999999999999787,3,3,1,1.0
6512,19.3,0,34707.0,1,4.7,83.4,4.0,34.9,1,0,4.4,3.12,3.32,3.31,3,4,2,-2.7755575615628914e-17
6513,20.3,1,27749.0,1,4.17,63.7,2.0,43.0,0,0,6.9,1.32,0.9400000000000002,0.94,0,1,1,1.0
6514,21.3,0,166087.0,1,4.49,64.0,0.0,64.3,0,0,1.6,4.0,4.0,3.95,1,1,2,-2.7755575615628914e-17
6515,19.5,0,37321.0,0,4.78,82.4,0.0,36.1,0,0,5.8,3.94,4.0,4.0,3,4,3,-2.7755575615628914e-17
6516,24.7,0,32477.0,1,5.8,80.5,2.0,19.7,0,0,4.8,1.92,1.75,1.71,2,0,1,-2.7755575615628914e-17
6517,21.3,0,29572.39257429748,1,5.0314929640537756,69.1,3.0,42.5,0,0,4.675810661374009,3.26,3.27,3.28,3,3,3,-2.7755575615628914e-17
6518,17.0,0,25000.0,1,4.62,87.3,2.0,28.2,0,1,7.0,2.46,2.39,2.39,1,2,2,-2.7755575615628914e-17
6519,21.7,0,51932.0,1,3.35,66.2,2.0,34.0,0,0,8.6,1.39,2.11,2.11,2,3,0,1.0
6520,20.2,1,36923.0,1,1.7800000000000002,77.1,0.0,34.4,0,1,3.4,1.26,1.07,1.02,3,4,2,1.0
6521,20.8,0,35922.0,1,3.77,78.4,2.0,23.0,1,0,4.0,1.98,2.16,2.14,3,4,2,-2.7755575615628914e-17
6522,20.2,0,25000.0,1,5.9,84.5,0.0,25.6,0,0,5.6,3.35,3.46,3.46,0,2,0,-2.7755575615628914e-17
6523,22.8,0,25000.0,1,3.76,83.8,1.0,5.0,1,0,8.0,2.86,2.98,3.02,2,4,2,-2.7755575615628914e-17
6524,23.5,0,25000.0,1,2.85,78.8,1.0,28.8,0,1,6.3,2.62,2.35,2.29,3,0,3,-2.7755575615628914e-17
6525,21.6,1,35227.0,0,4.5,82.4,2.0,36.7,0,1,5.7,2.99,2.77,2.76,3,0,1,-2.7755575615628914e-17
6526,20.3,0,25000.0,1,5.16,79.8,2.0,30.2,0,0,7.7,1.58,1.64,1.58,2,0,0,1.0
6527,20.9,0,35420.0,1,4.67,74.7,1.0,24.5,1,0,4.8,3.35,2.95,2.95,0,2,0,-2.7755575615628914e-17
6528,21.0,1,25863.0,1,5.76,82.4,0.0,34.5,0,1,7.6,1.52,1.35,1.35,0,0,2,1.0
6529,19.2,1,38497.0,1,2.78,64.8,0.0,18.7,1,1,8.6,2.61,2.99,2.98,2,0,0,-2.7755575615628914e-17
6530,22.3,0,25000.0,1,5.81,84.0,1.0,17.300000000000004,1,1,5.2,3.42,3.3,3.35,1,0,0,-2.7755575615628914e-17
6531,22.0,1,33381.0,1,1.3300000000000005,93.3,3.0,36.3,0,0,2.7,2.98,2.39,2.37,1,1,1,-2.7755575615628914e-17
6532,24.4,1,25000.0,1,1.3600000000000003,79.2,2.0,37.0,0,0,5.8,2.36,2.85,2.89,3,2,0,-2.7755575615628914e-17
6533,23.8,1,25000.0,1,2.0999999999999996,98.5,0.0,36.1,1,0,8.5,2.88,2.73,2.66,3,2,2,1.0
6534,19.5,0,26928.0,1,4.62,86.8,1.0,26.4,1,0,6.4,3.87,4.0,3.98,1,0,2,-2.7755575615628914e-17
6535,22.8,1,74741.0,1,2.04,93.7,1.0,43.1,0,0,3.0,3.85,4.0,4.0,0,4,0,1.0
6536,18.9,1,25000.0,1,3.17,85.1,1.0,16.5,1,1,7.8,2.77,3.1,3.12,3,2,0,1.0
6537,22.5,0,31941.0,1,3.45,86.4,3.0,26.4,1,0,6.9,2.02,1.6999999999999997,1.74,3,2,1,1.0
6538,19.9,0,47980.0,1,4.97,83.1,4.0,39.0,0,0,7.3,2.13,2.09,2.09,0,4,2,-2.7755575615628914e-17
6539,18.7,0,118186.0,1,5.66,69.5,4.0,40.3,0,0,7.5,1.42,1.33,1.3,2,0,2,-2.7755575615628914e-17
6540,21.6,1,25000.0,1,5.17,66.3,2.0,20.7,0,0,4.5,1.21,1.07,1.05,1,1,0,-2.7755575615628914e-17
6541,17.0,0,25000.0,1,2.14,80.1,1.0,55.7,1,0,7.4,1.26,1.18,1.16,3,3,2,1.0
6542,17.1,1,25000.0,1,4.23,77.2,1.0,28.4,1,1,4.3,3.45,3.34,3.39,2,4,0,-2.7755575615628914e-17
6543,20.6,0,58942.0,1,3.52,77.4,2.0,31.1,1,1,3.4,2.13,2.39,2.44,3,3,1,-2.7755575615628914e-17
6544,21.2,0,25000.0,0,3.79,71.9,0.0,41.7,1,0,4.0,0.0,0.0,0.04999999999999982,1,4,0,1.0
6545,20.2,1,25000.0,1,3.91,90.9,4.0,48.6,1,1,6.7,1.81,1.97,1.97,0,1,2,-2.7755575615628914e-17
6546,17.5,1,25000.0,1,3.4,73.8,1.0,30.7,0,1,4.8,2.05,1.92,1.87,3,1,1,-2.7755575615628914e-17
6547,19.2,1,50533.0,1,3.06,73.2,1.0,44.1,1,1,8.2,1.83,1.83,1.78,2,0,0,1.0
6548,21.9,0,59573.0,1,3.42,82.3,3.0,24.5,1,0,7.5,3.97,3.5,3.5,1,3,1,-2.7755575615628914e-17
6549,22.3,1,49388.0,1,3.1,90.7,1.0,50.0,1,1,6.7,1.66,1.71,1.75,1,1,0,-2.7755575615628914e-17
6550,21.0,0,33322.108452512664,1,4.840311304506191,88.8,2.0,30.5,0,1,4.991518721409122,3.7,3.88,3.87,3,2,1,-2.7755575615628914e-17
6551,23.5,1,42800.0,1,3.92,76.8,1.0,33.8,1,0,3.4,4.0,3.67,3.63,3,1,0,-2.7755575615628914e-17
6552,21.9,1,34569.275969453745,1,4.010051860812639,80.3,1.0,25.8,1,0,5.9306779670705945,1.1099999999999999,0.49,0.49,0,0,0,1.0
6553,19.4,0,30786.0,1,5.42,95.1,1.0,32.6,1,1,6.5,3.02,2.55,2.68,1,1,1,-2.7755575615628914e-17
6554,20.4,0,33626.0,0,5.8,90.8,2.0,21.2,0,0,3.2,4.0,3.93,3.87,1,4,0,-2.7755575615628914e-17
6555,17.9,0,35815.0,1,2.36,89.0,1.0,29.3,0,1,4.2,1.59,2.2,2.16,3,4,1,-2.7755575615628914e-17
6556,20.8,1,40978.0,1,4.34,85.1,2.0,30.2,0,0,5.2,2.62,2.84,2.78,2,3,3,-2.7755575615628914e-17
6557,23.4,1,29590.0,1,2.39,82.8,1.0,17.300000000000004,1,0,5.2,2.07,2.18,2.18,0,4,1,1.0
6558,22.5,1,25000.0,1,6.39,98.1,1.0,23.1,1,1,5.4,3.81,3.5,3.5,3,3,0,1.0
6559,24.1,1,40990.0,1,4.77,91.0,0.0,5.0,0,0,4.4,3.24,3.39,3.5,3,3,0,-2.7755575615628914e-17
6560,20.3,1,31526.0,0,3.39,83.0,0.0,15.099999999999998,1,0,8.2,0.0,0.0,0.0,1,3,0,1.0
6561,24.0,0,25000.0,1,3.59,87.8,2.0,29.8,0,0,3.3,2.51,2.74,2.75,2,2,2,1.0
6562,20.6,1,25000.0,1,5.09,80.0,1.0,41.5,0,0,3.3,1.6,1.22,1.25,2,3,1,-2.7755575615628914e-17
6563,24.2,1,74908.0,1,3.52,69.2,3.0,25.7,0,1,3.8,2.39,2.26,2.15,2,4,1,-2.7755575615628914e-17
6564,21.0,1,62242.0,1,2.24,73.8,3.0,29.6,0,0,4.4,4.0,3.81,3.79,2,4,2,-2.7755575615628914e-17
6565,22.6,0,45414.0,1,4.58,78.3,1.0,43.9,1,0,4.2,3.8,4.0,4.0,3,1,0,-2.7755575615628914e-17
6566,24.2,0,25000.0,1,5.6,77.8,4.0,40.0,0,0,8.5,1.1099999999999999,0.9799999999999998,1.01,1,1,2,-2.7755575615628914e-17
6567,20.6,1,25000.0,1,3.9,76.2,4.0,39.8,0,0,4.3,3.31,2.72,2.72,0,4,0,-2.7755575615628914e-17
6568,21.5,0,47043.0,1,4.98,76.6,0.0,31.4,0,1,5.3,1.63,1.04,1.04,0,2,0,-2.7755575615628914e-17
6569,23.8,1,37050.0,1,3.23,92.4,0.0,24.1,1,0,3.2,3.75,3.77,3.81,2,0,0,-2.7755575615628914e-17
6570,20.7,0,25000.0,1,4.16,96.7,3.0,34.7,0,0,4.7,4.0,3.9399999999999995,3.94,0,3,1,-2.7755575615628914e-17
6571,18.1,0,58389.0,1,4.13,92.5,1.0,45.4,0,1,6.6,2.02,2.09,2.13,2,1,0,-2.7755575615628914e-17
6572,25.7,0,49454.0,1,3.54,64.7,2.0,51.7,0,1,6.7,1.81,1.77,1.78,1,4,2,-2.7755575615628914e-17
6573,20.0,1,33046.0,1,2.77,90.6,0.0,58.9,0,0,7.3,2.49,2.39,2.44,2,3,1,-2.7755575615628914e-17
6574,21.3,0,30365.0,1,3.05,87.9,4.0,48.4,0,1,3.7,2.84,2.66,2.67,3,1,2,-2.7755575615628914e-17
6575,23.5,0,30656.0,1,3.11,81.7,5.0,30.5,0,0,4.3,2.01,2.5,2.48,2,3,1,-2.7755575615628914e-17
6576,19.7,0,44711.0,1,3.4,78.0,2.0,15.6,0,0,7.0,1.85,2.11,2.11,0,3,0,-2.7755575615628914e-17
6577,18.8,0,25000.0,1,3.82,79.6,1.0,37.2,0,1,5.5,3.28,2.96,2.98,3,0,1,-2.7755575615628914e-17
6578,21.6,0,38391.0,1,4.19,89.9,0.0,43.2,0,0,5.4,3.04,3.21,3.16,1,3,1,-2.7755575615628914e-17
6579,17.1,1,25000.0,0,4.19,85.1,2.0,5.0,0,0,6.6,4.0,4.0,4.0,2,1,1,-2.7755575615628914e-17
6580,20.4,0,66299.0,1,3.87,91.8,2.0,12.3,1,0,7.3,1.81,1.55,1.52,2,3,0,1.0
6581,21.5,0,40916.0,1,4.02,88.5,1.0,24.5,0,0,4.2,3.47,3.4,3.49,1,3,2,-2.7755575615628914e-17
6582,20.4,0,25000.0,0,2.89,93.5,4.0,20.8,1,0,5.3,1.87,1.8,1.85,1,2,2,1.0
6583,17.6,1,31206.0,1,4.25,87.1,3.0,10.7,0,1,5.3,3.11,2.46,2.47,1,0,0,-2.7755575615628914e-17
6584,24.5,1,25000.0,1,1.96,72.9,0.0,34.6,0,0,3.8,4.0,4.0,4.0,2,2,1,-2.7755575615628914e-17
6585,21.2,1,73311.0,1,2.69,69.2,1.0,44.9,0,0,6.0,2.46,2.31,2.27,3,3,0,-2.7755575615628914e-17
6586,24.1,1,78726.0,1,2.6500000000000004,87.2,1.0,27.7,1,0,4.5,2.33,2.14,2.21,3,3,0,-2.7755575615628914e-17
6587,20.4,1,45149.0,1,3.26,86.8,1.0,10.100000000000001,1,0,5.5,3.24,3.46,3.47,1,4,0,-2.7755575615628914e-17
6588,19.1,0,75659.0,1,4.38,77.1,1.0,32.5,1,1,6.7,2.59,2.76,2.79,1,1,2,-2.7755575615628914e-17
6589,21.6,1,32568.0,1,4.23,84.0,3.0,16.700000000000003,0,1,6.0,2.0,1.92,1.85,3,1,0,-2.7755575615628914e-17
6590,20.5,1,32533.20221459864,0,4.4501787825445165,63.400000000000006,2.0,17.9,0,0,5.55575204244157,3.59,3.53,3.53,1,1,0,-2.7755575615628914e-17
6591,18.4,1,61997.0,1,5.05,78.1,1.0,41.5,0,0,5.9,0.74,1.02,0.99,1,4,0,1.0
6592,24.2,1,29630.0,1,4.23,70.5,2.0,44.4,1,1,5.7,2.84,2.98,2.98,0,3,2,-2.7755575615628914e-17
6593,19.6,0,31029.0,1,2.69,82.4,2.0,26.5,1,1,4.5,3.27,3.47,3.4,1,3,1,-2.7755575615628914e-17
6594,17.0,1,52062.0,1,4.04,77.9,3.0,38.8,0,0,3.9,1.21,1.15,1.14,2,4,1,1.0
6595,23.9,1,36482.57352645194,0,4.163624159700632,85.0,1.0,17.1,1,0,6.0327415690738455,3.25,3.29,3.29,0,1,1,-2.7755575615628914e-17
6596,19.9,0,25000.0,1,3.56,68.0,4.0,36.3,0,0,3.0,1.68,1.8,1.82,2,0,2,-2.7755575615628914e-17
6597,19.7,0,25000.0,1,4.52,86.8,3.0,25.4,0,0,3.6,4.0,3.28,3.28,2,4,1,-2.7755575615628914e-17
6598,17.1,1,26761.0,1,3.78,77.9,4.0,14.100000000000001,0,0,3.2,2.72,2.54,2.54,0,3,0,1.0
6599,24.8,0,38693.78372932224,1,4.692927677632379,73.5,1.0,19.1,0,1,4.083679042380062,2.85,3.39,3.39,0,3,2,-2.7755575615628914e-17
6600,18.2,0,25000.0,1,4.01,78.5,2.0,34.9,1,0,4.6,1.15,0.74,0.8,1,1,0,1.0
6601,21.1,0,25000.0,1,2.03,69.2,0.0,12.2,0,1,7.4,2.16,2.23,2.23,1,0,1,-2.7755575615628914e-17
6602,23.0,1,25000.0,1,3.49,79.7,1.0,26.6,1,0,6.6,3.06,2.88,2.88,0,4,0,-2.7755575615628914e-17
6603,21.9,0,58107.75640860247,1,3.3432317572653565,83.0,1.0,42.8,1,1,5.416401257283502,0.9100000000000001,0.8500000000000001,0.8500000000000001,0,3,2,-2.7755575615628914e-17
6604,20.9,1,55415.0,1,4.59,82.6,0.0,24.1,0,1,4.4,1.95,1.88,1.83,3,2,2,-2.7755575615628914e-17
6605,17.3,1,40346.0,1,2.61,85.7,6.0,11.5,1,0,1.8999999999999995,3.19,2.85,2.92,1,2,2,-2.7755575615628914e-17
6606,19.2,1,43456.0,1,3.4,77.5,3.0,26.7,0,0,4.4,2.02,2.38,2.38,3,1,0,-2.7755575615628914e-17
6607,21.4,1,44076.0,0,4.27,88.2,1.0,38.1,0,0,7.5,1.83,1.93,1.89,1,4,0,1.0
6608,19.3,0,25000.0,0,3.32,84.1,4.0,14.4,1,1,4.8,3.31,3.9399999999999995,3.94,1,2,0,-2.7755575615628914e-17
6609,21.4,0,29915.0,1,3.56,88.5,1.0,44.2,1,0,5.5,0.6400000000000001,0.7,0.77,1,3,1,-2.7755575615628914e-17
6610,22.5,1,25000.0,1,4.32,95.3,2.0,39.2,1,1,5.1,3.71,3.73,3.73,2,2,1,-2.7755575615628914e-17
6611,23.1,1,40356.0,1,6.38,69.6,2.0,34.2,1,0,6.8,3.03,3.02,3.11,1,2,1,-2.7755575615628914e-17
6612,18.3,1,25000.0,1,4.4,78.9,1.0,36.9,1,1,7.0,2.75,3.04,3.06,2,2,1,-2.7755575615628914e-17
6613,25.8,0,26682.0,1,4.9,75.9,0.0,31.5,0,0,2.7,3.09,2.71,2.72,3,3,2,-2.7755575615628914e-17
6614,22.7,0,41302.0,1,2.85,99.1,2.0,34.0,1,0,1.1000000000000005,3.9,3.7,3.7,0,4,0,-2.7755575615628914e-17
6615,21.0,0,25000.0,1,2.38,86.8,2.0,30.9,1,0,6.7,2.16,2.02,2.08,3,4,1,-2.7755575615628914e-17
6616,23.4,0,52946.0,1,2.86,84.3,3.0,40.6,1,0,5.1,2.32,2.32,2.33,3,3,0,1.0
6617,26.2,0,40295.0,1,3.77,91.6,3.0,45.5,0,1,6.7,1.85,1.87,1.81,3,1,0,-2.7755575615628914e-17
6618,17.8,0,37365.0,1,4.29,82.1,2.0,20.2,0,0,5.0,4.0,3.6800000000000006,3.6399999999999997,2,1,2,-2.7755575615628914e-17
6619,20.5,1,45198.0,1,4.62,85.7,1.0,21.6,0,1,6.4,2.13,1.92,1.85,2,0,1,-2.7755575615628914e-17
